project,archive_ident,title,columns,defalut_value
ARCSS,106.312,Biocomplexity Associated with the Response of Tundra Carbon Balance to Warming and Drying,maximum_latitude,90.00000
ARCSS,106.ARCSS072,"SCICEX Hydrographic Data, 1993",maximum_latitude,90.00000
ARCSS,106.ARCSS079,Chemical and Isotopic Tracers from the Arctic Ocean,maximum_latitude,90.00000
ARCSS,106.340,"Arctic snow black carbon concentrations, and absorption by other light-absorbing aerosol",maximum_latitude,90.00000
ARCSS,106.342,HOTRAX 2005 sediment core HLY0503-8JPC,maximum_latitude,90.00000
ARCSS,106.404,"ECCO2 model Arctic Domain, 18km",maximum_latitude,90.00000
ARCSS,106.405,"ECCO2 model Arctic Domain, 4km",maximum_latitude,90.00000
ARCSS,106.396,Arctic Infrared Satellite Composite Imagery,maximum_latitude,90.00000
ARCSS,106.397,Arctic Longwave Infrared Satellite Composite Imagery,maximum_latitude,90.00000
ARCSS,106.398,Arctic Shortwave Infrared Satellite Composite Imagery,maximum_latitude,90.00000
ARCSS,106.399,Arctic Water Vapor Channel Satellite Composite Imagery,maximum_latitude,90.00000
ARCSS,106.411,TOVS-Derived Downwelling Surface Longwave Radiation in the Arctic 1979-2005,maximum_latitude,90.00000
ARCSS,106.412,"Greenland snow albedo from MODIS Terra and Aqua, 2000-2010, adjusted for solar zenith angle biases",maximum_latitude,90.00000
ARCSS,106.413,Arctic Visible Band Satellite Composite Imagery,maximum_latitude,90.00000
ARCSS,106.414,"Methane ebullition flux data from thermokarst lakes, 2003-2010",maximum_latitude,90.00000
ATLAS,46.6100,North Slope: Chandalar Shelf Temp & Soil Moisture Excel Data,maximum_latitude,90.00000
ATLAS,46.6110,North Slope: Deadhorse Temp & Soil Moisture Excel Data,maximum_latitude,90.00000
ATLAS,46.6120,North Slope: Franklin Bluffs Temp & Soil Moisture Excel Data,maximum_latitude,90.00000
ATLAS,46.6130,North Slope: Galbraith Lake Temp & Soil Moisture Excel Data,maximum_latitude,90.00000
ATLAS,46.6140,North Slope: Toolik Lake Temp & Soil Moisture Excel Data,maximum_latitude,90.00000
ATLAS,46.6150,North Slope: West Dock Temp & Soil Moisture Excel Data,maximum_latitude,90.00000
ATLAS,46.610,North Slope: Chandalar Shelf Temp & Soil Moisture Data,maximum_latitude,90.00000
ATLAS,46.611,North Slope: Deadhorse Temp & Soil Moisture Data,maximum_latitude,90.00000
ATLAS,46.612,North Slope: Franklin Bluffs Temp & Soil Moisture Data,maximum_latitude,90.00000
ATLAS,46.613,North Slope: Galbraith Lake Temp & Soil Moisture Data,maximum_latitude,90.00000
ATLAS,46.614,North Slope: Toolik Lake Temp & Soil Moisture Data,maximum_latitude,90.00000
ATLAS,46.615,North Slope: West Dock Temp & Soil Moisture Data,maximum_latitude,90.00000
ATLAS,56.004,"Toolik Extractable Soil Nitrogen and Net Nitrogen Mineralization Data [Welker, J., C. Bilbrough]",maximum_latitude,90.00000
ATLAS,46.618,"North American Snowmelt 2000 CD [Hinzman, L.]",maximum_latitude,90.00000
ATLAS,46.616,"Circumpolar Arctic Vegetation Mapping (CAVM) [Walker, D., H. Maier]",maximum_latitude,90.00000
ATLAS,46.815,"CALM Home Page [Hinkel, K.]",maximum_latitude,90.00000
ATLAS,46.644,"TEM Model Panarctic Simulations [McGuire, A. D.]",maximum_latitude,90.00000
ATLAS,46.650,"Modeling the Effect of Snowpack on Respiration - CASA Model [McGuire, A. D.]",maximum_latitude,90.00000
ATLAS,46.651,"Modeling the Effect of Snowpack on Respiration - Century Model [McGuire, A. D.]",maximum_latitude,90.00000
ATLAS,46.652,"Modeling the Effect of Snowpack on Respiration - TEM Model [McGuire, A. D.]",maximum_latitude,90.00000
ATLAS,46.718,"IGBP High Latitude Transects [McGuire, A. D. et al.]",maximum_latitude,90.00000
ATLAS,46.740,"Estimates of Large-Scale Fluxes in High Latitudes [Dargaville, R.]",maximum_latitude,90.00000
ATLAS,46.756,"Evaluation of Terrestrial Carbon Cycle Models [Dargaville, R.]",maximum_latitude,90.00000
BEST,102.125,BESTMAS (a coupled sea ice-ocean model) Simulated Results,maximum_latitude,90.00000
BEST,102.277,PSEA-10-01 GenBank accession numbers for water column phytoplankton and ice algae 18S sequences,maximum_latitude,90.00000
BEST,102.280,"Monthly mean reanalysis of Arctic sea ice thickness, concentration, and velocity",maximum_latitude,90.00000
ITEX,56.800,"Summary Files From Boulder Workshop, Richness Summary Results",maximum_latitude,90.00000
ITEX,56.801,"Summary Files From Boulder Workshop, Richness Graph",maximum_latitude,90.00000
ITEX,56.802,"Summary Files From Boulder Workshop, Richness Data",maximum_latitude,90.00000
ITEX,56.803,"Summary Files From Boulder Workshop, Richness Categorical Results",maximum_latitude,90.00000
ITEX,56.804,"Summary Files From Boulder Workshop, gur-hedge data",maximum_latitude,90.00000
ITEX,56.805,"Summary Files From Boulder Workshop, Evenness Summary Results",maximum_latitude,90.00000
ITEX,56.806,"Summary Files From Boulder Workshop, Evenness Graph",maximum_latitude,90.00000
ITEX,56.807,"Summary Files From Boulder Workshop, Evenness Data",maximum_latitude,90.00000
ITEX,56.808,"Summary Files From Boulder Workshop, Categorical Summary Results",maximum_latitude,90.00000
ITEX,56.809,"Summary Files From Boulder Workshop, Berlinor Data",maximum_latitude,90.00000
ITEX,56.100,"Seward Peninsula (Forest)-Soil,Air,and Ground Surface Temps",maximum_latitude,90.00000
ITEX,56.101,"Seward Peninsula (Forest)-Soil,Air,and Ground Surface Daily Average Temps",maximum_latitude,90.00000
ITEX,56.102,"Seward Peninsula (Shrub)-Soil,Air,and Ground Surface Temps",maximum_latitude,90.00000
ITEX,56.103,"Seward Peninsula (Shrub)-Soil,Air,and Ground Surface Daily Average Temps",maximum_latitude,90.00000
ITEX,56.104,"Seward Peninsula (Tundra)-Soil,Air,and Ground Surface Temps",maximum_latitude,90.00000
ITEX,56.105,"Seward Peninsula (Tundra)-Soil,Air,and Ground Surface Daily Average Temps",maximum_latitude,90.00000
ITEX,56.004,"Toolik Extractable Soil Nitrogen and Net Nitrogen Mineralization Data [Welker, J., C. Bilbrough]",maximum_latitude,90.00000
ITEX,56.200,"Latnjajaure Site, Effects of Warming on Carex bigelowii Data [Jonsdottir]",maximum_latitude,90.00000
ITEX,56.2000,"Latnjajaure Site, Effects of Warming on Carex bigelowii Excel Data [Jonsdottir]",maximum_latitude,90.00000
ITEX,56.201,"Latnjajaure Site, Effects of Warming on Carex bigelowii Species File [Jonsdottir]",maximum_latitude,90.00000
ITEX,56.2010,"Latnjajaure Site, Effects of Warming on Carex Species Data (Excel) [Jonsdottir]",maximum_latitude,90.00000
ITEX,56.210,Simulations with ArcVeg: Broad Growth Form Data [Calef],maximum_latitude,90.00000
ITEX,56.211,Simulations with ArcVeg: Narrow Growth Form Data [Calef],maximum_latitude,90.00000
ITEX,56.212,Simulations with ArcVeg: Broad Growth Form Stats [Calef],maximum_latitude,90.00000
ITEX,56.213,Simulations with ArcVeg: Narrow Growth Form Stats [Calef],maximum_latitude,90.00000
ITEX,56.214,Simulations with ArcVeg: DCA Default Data [Calef],maximum_latitude,90.00000
ITEX,56.215,Simulations with ArcVeg: DCA Relativized Data [Calef],maximum_latitude,90.00000
ITEX,56.216,Simulations with ArcVeg: DCA Weighted Data [Calef],maximum_latitude,90.00000
ITEX,56.217,US Toolik Site 3: Point Framing Format Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.218,US Toolik Site 3: Point Framing Broad Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.219,US Toolik Site 3: Point Framing Narrow Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.220,US Toolik Site 3: Point Framing Woody Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.221,US Toolik Site 3: Point Framing Sample Matrix [Ahlquist],maximum_latitude,90.00000
ITEX,56.222,US Toolik Site 3: Point Framing Format Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.223,US Toolik Site 3: Point Framing Broad Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.224,US Toolik Site 3: Point Framing Narrow Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.225,US Toolik Site 3: Point Framing Woody Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.226,US Toolik Site 3: Point Framing Sample Matrix [Ahlquist],maximum_latitude,90.00000
ITEX,56.227,US Toolik Site 3: Point Framing Old Format Data [Ahlquist],maximum_latitude,90.00000
ITEX,56.228,US Toolik Site 3: Point Framing Broad Data -old format [Ahlquist],maximum_latitude,90.00000
ITEX,56.229,US Toolik Site 3: Point Framing Narrow Data -old format [Ahlquist],maximum_latitude,90.00000
ITEX,56.230,US Toolik Site 3: Point Framing Woody Data -old format [Ahlquist],maximum_latitude,90.00000
ITEX,56.231,US Toolik Site 3: Point Framing Sample Matrix -old format [Ahlquist],maximum_latitude,90.00000
ITEX,56.234,US Toolik Site 1: Plant Community Data [Walker],maximum_latitude,90.00000
ITEX,56.300,"US Barrow, Taxon & Species Name Data [Webber]",maximum_latitude,90.00000
ITEX,56.3000,"US Barrow, Community & Species Excel Data [Webber]",maximum_latitude,90.00000
ITEX,56.301,"US Barrow, Canopy Height vs. Warming Data [Webber]",maximum_latitude,90.00000
ITEX,56.302,"US Atqasuk, Canopy Height vs. Warming Data [Webber]",maximum_latitude,90.00000
ITEX,56.3020,"US Atqasuk, Canopy Height vs. Warming Excel Data [Webber]",maximum_latitude,90.00000
ITEX,56.320,"US Toolik Site 2, Quantitative Community Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.3200,"US Toolik Site 2, Quantitative Community Excel Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.321,"US Toolik Site 2, Species Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.3210,"US Toolik Site 2, Species Excel Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.322,"US Toolik Site 1, Archive Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.323,"US Toolik Site 1, Wrkshp Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.324,"US Toolik Site 1, Archive Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.325,"US Toolik Site 1, Wrkshp Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.326,"US Toolik Site 1, Archive Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.327,"US Toolik Site 1, Archive Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.329,"US Toolik Site 1, Wrkshp Community Data [Walker]",maximum_latitude,90.00000
ITEX,56.331,"US Toolik Site 2, Cover Community Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.3310,"US Toolik Site 2, Cover Community Excel Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.332,"US Toolik Site 2, Cover Species Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.3320,"US Toolik Site 2, Cover Species Excel Data [Bret-Harte]",maximum_latitude,90.00000
ITEX,56.340,Audkuluheidi Site Community Data [Magnusson],maximum_latitude,90.00000
ITEX,56.3400,Audkuluheidi Site Excel Data [Magnusson],maximum_latitude,90.00000
ITEX,56.341,Audkuluheidi Site Species Data [Magnusson],maximum_latitude,90.00000
ITEX,56.342,Thingvellir Site Community Data [Magnusson],maximum_latitude,90.00000
ITEX,56.3420,Thingvellir Site Excel Data [Magnusson],maximum_latitude,90.00000
ITEX,56.343,Thingvellir Site Species Data [Magnusson],maximum_latitude,90.00000
ITEX,56.500,Effects of Warming on a High Arctic Ecosystem Plot 1 [Epstein],maximum_latitude,90.00000
ITEX,56.5000,High/Low Arctic & Polar Desert Ecosystem Excel Data [Epstein],maximum_latitude,90.00000
ITEX,56.501,Effects of Warming on a High Arctic Ecosystem Plot 2 [Epstein],maximum_latitude,90.00000
ITEX,56.502,Effects of Warming on a High Arctic Ecosystem Plot 3 [Epstein],maximum_latitude,90.00000
ITEX,56.503,Effects of Warming on a High Arctic Ecosystem Plot 4 [Epstein],maximum_latitude,90.00000
ITEX,56.504,Effects of Warming on a High Arctic Ecosystem Plot 5 [Epstein],maximum_latitude,90.00000
ITEX,56.505,Effects of Warming on a Low Arctic Ecosystem Plot 1 [Epstein],maximum_latitude,90.00000
ITEX,56.506,Effects of Warming on a Low Arctic Ecosystem Plot 2 [Epstein],maximum_latitude,90.00000
ITEX,56.507,Effects of Warming on a Low Arctic Ecosystem Plot 3 [Epstein],maximum_latitude,90.00000
ITEX,56.508,Effects of Warming on a Low Arctic Ecosystem Plot 4 [Epstein],maximum_latitude,90.00000
ITEX,56.509,Effects of Warming on a Low Arctic Ecosystem Plot 5 [Epstein],maximum_latitude,90.00000
ITEX,56.510,Effects of Warming on a Polar Desert Ecosystem Replicate 1 [Epstein],maximum_latitude,90.00000
ITEX,56.511,Effects of Warming on a Polar Desert Ecosystem Replicate 2 [Epstein],maximum_latitude,90.00000
ITEX,56.512,Effects of Warming on a Polar Desert Ecosystem Replicate 3 [Epstein],maximum_latitude,90.00000
ITEX,56.513,Effects of Warming on a Polar Desert Ecosystem Replicate 4 [Epstein],maximum_latitude,90.00000
ITEX,56.514,Effects of Warming on a Polar Desert Ecosystem Replicate 5 [Epstein],maximum_latitude,90.00000
ITEX,56.530,Niwot Site Community Data [Suding],maximum_latitude,90.00000
ITEX,56.5300,Niwot Site Excel Data [Suding],maximum_latitude,90.00000
ITEX,56.531,Niwot Site Species Data [Suding],maximum_latitude,90.00000
ITEX,56.600,"Latnjajaure Site, CLIP 3-Control 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.6000,"Latnjajaure Site, CLIP 3 Excel Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.601,"Latnjajaure Site, CLIP 3-Control 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.602,"Latnjajaure Site, CLIP 3-Control 3 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.603,"Latnjajaure Site, CLIP 3-Control 4 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.604,"Latnjajaure Site, CLIP 3-Temp 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.605,"Latnjajaure Site, CLIP 3-Temp 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.606,"Latnjajaure Site, CLIP 3-Fert 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.607,"Latnjajaure Site, CLIP 3-Fert 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.608,"Latnjajaure Site, CLIP 3-TF 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.609,"Latnjajaure Site, CLIP 3-TF 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.610,"Latnjajaure Site, CLIP 4-Control 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.6100,"Latnjajaure Site, CLIP 4 Excel Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.611,"Latnjajaure Site, CLIP 4-Control 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.612,"Latnjajaure Site, CLIP 4-Control 3 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.613,"Latnjajaure Site, CLIP 4-Control 4 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.614,"Latnjajaure Site, CLIP 4-Temp 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.615,"Latnjajaure Site, CLIP 4-Temp 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.616,"Latnjajaure Site, CLIP 4-Fert 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.617,"Latnjajaure Site, CLIP 4-Fert 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.618,"Latnjajaure Site, CLIP 4-TF 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.619,"Latnjajaure Site, CLIP 4-TF 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.620,"Latnjajaure Site, CLIP 2-Control 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.6200,"Latnjajaure Site, CLIP 2 Excel Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.621,"Latnjajaure Site, CLIP 2-Control 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.622,"Latnjajaure Site, CLIP 2-Control 3 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.623,"Latnjajaure Site, CLIP 2-Control 4 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.624,"Latnjajaure Site, CLIP 2-Temp 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.625,"Latnjajaure Site, CLIP 2-Temp 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.626,"Latnjajaure Site, CLIP 2-Fert 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.627,"Latnjajaure Site, CLIP 2-Fert 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.628,"Latnjajaure Site, CLIP 2-TF 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.629,"Latnjajaure Site, CLIP 2-TF 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.630,"Latnjajaure Site, CLIP 1-Control 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.6300,"Latnjajaure Site, CLIP 1 Excel Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.631,"Latnjajaure Site, CLIP 1-Control 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.632,"Latnjajaure Site, CLIP 1-Control 3 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.633,"Latnjajaure Site, CLIP 1-Control 4 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.634,"Latnjajaure Site, CLIP 1-Temp 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.635,"Latnjajaure Site, CLIP 1-Temp 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.636,"Latnjajaure Site, CLIP 1-Fert 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.637,"Latnjajaure Site, CLIP 1-Fert 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.638,"Latnjajaure Site, CLIP 1-TF 1 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.639,"Latnjajaure Site, CLIP 1-TF 2 Community Data [Alatalo]",maximum_latitude,90.00000
ITEX,56.6400,"Latnjajaure Site, PAPP Excel Data [Molau]",maximum_latitude,90.00000
ITEX,56.641,"Latnjajaure Site, PAPP Cont 2 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.642,"Latnjajaure Site, PAPP Cont 3 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.643,"Latnjajaure Site, PAPP Cont 4 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.644,"Latnjajaure Site, PAPP OTC 1 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.645,"Latnjajaure Site, PAPP OTC 2 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.646,"Latnjajaure Site, PAPP OTC 3 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.647,"Latnjajaure Site, PAPP OTC 4 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.650,Finse Site Community Data [Totland],maximum_latitude,90.00000
ITEX,56.651,Finse Site Species Data [Totland],maximum_latitude,90.00000
ITEX,56.640,"Latnjajaure Site, PAPP Cont 1 Community Data [Molau]",maximum_latitude,90.00000
ITEX,56.700,"Svalbard Site Species Data [Robinson, Wookey]",maximum_latitude,90.00000
ITEX,56.7000,"Svalbard Site Excel Data [Robinson, Wookey]",maximum_latitude,90.00000
ITEX,56.701,"Svalbard Site Community Data [Robinson, Wookey]",maximum_latitude,90.00000
ITEX,56.810,NDVI Data [Oberbauer],maximum_latitude,90.00000
ITEX,56.811,NDVI Excel Data [Oberbauer],maximum_latitude,90.00000
ITEX,56.812,NDVI Images [Oberbauer],maximum_latitude,90.00000
ITEX,56.813,Boulder Workshop Clean Datasets [Walker],maximum_latitude,90.00000
ITEX,56.900,Toolik Snowfence Experiment: 1995-2000 Moist Site Salix Pulchra Quantitative Data [Walker],maximum_latitude,90.00000
ITEX,56.903,Barrow Atqasuk Plot Microclimate [Hollister],maximum_latitude,90.00000
ITEX,56.904,Barrow Atqasuk Site Climate [Hollister],maximum_latitude,90.00000
ITEX,56.956,Eurasian Plant Nutrient Survey [Welker],maximum_latitude,90.00000
ITEX,56.328,"US Toolik Site 1, Biomass Community Data [Walker]",maximum_latitude,90.00000
PacMARS,255.050,Zooplankton Data Sets used in Compilation [Ashjian],maximum_latitude,90.00000
PacMARS,255.062,Zooplankton Abundance Compilation,maximum_latitude,90.00000
SBI,62.015,"Arctic Nutrient Database 1904-2000 [Cota G., L. Pomeroy]",maximum_latitude,90.00000
SBI,62.038,"AOS-94 Cruise Neutral Lipids (Excel) [Harvey, R.]",maximum_latitude,90.00000
SBI,62.039,"AOS-94 Cruise Neutral Lipids (ASCII) [Harvey, R.]",maximum_latitude,90.00000
SBI,62.040,"AOS-94 Cruise Fatty Acids (Excel) [Harvey, R.]",maximum_latitude,90.00000
SBI,62.041,"AOS-94 Cruise Fatty Acids (ASCII) [Harvey, R.]",maximum_latitude,90.00000
SHEBA,13.407,"Satellite NOAA-12/14, 1km Ice Camp HRPT overpass catalog.(ASCII) [Univ. of Wisconsin, SSEC]",maximum_latitude,90.00000
